1787226289.615360, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9345355453682025
1787226791.760409, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345857598480901
1787226792.433421, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345858271566222
1787226792.598191, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345858436278342
1787226792.598688, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345858436795960
1787226792.599832, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345858437915467
1787226792.599929, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345858437990331
1787226792.600407, Self-RAG Decomposed-Shared, Grade router, run, start, 9345858438497325
1787226792.600653, Self-RAG Decomposed-Shared, Grade router, run, end, 9345858438715149
1787226792.602770, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345858440853108
1787226792.603584, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345858441652950
1787226792.603951, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345858442030087
1787226792.850683, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345858688855426
1787226792.984006, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345858822102189
1787226792.984256, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345858822357518
1787226792.985078, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345858823150528
1787226792.986708, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345858824788229
1787226792.986909, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345858824971237
1787226792.987099, Self-RAG Decomposed-Shared, End stage, run, start, 9345858825183462
1787226792.987517, Self-RAG Decomposed-Shared, End stage, run, end, 9345858825591415
1787226792.987812, Self-RAG Decomposed-Shared, pipeline - val, run, end, 235047808074369316655341631013816478674, 1787226789.501483, 1, 95, 9345858825887656
1787226793.452868, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345859290968777
1787226793.618889, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345859456972837
1787226793.618978, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345859457053189
1787226793.620054, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345859458125001
1787226793.620673, Self-RAG Decomposed-Shared, Grade router, run, start, 9345859458768682
1787226793.623231, Self-RAG Decomposed-Shared, Grade router, run, end, 9345859461318914
1787226793.623525, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345859461598131
1787226793.624425, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345859462502902
1787226794.289141, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345860127291463
1787226794.451548, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345860289631623
1787226794.452481, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345860290561866
1787226794.452570, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345860290630858
1787226794.453079, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345860291166300
1787226794.453765, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345860291833502
1787226794.453856, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345860291923870
1787226794.455451, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345860293526323
1787226794.933083, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345860771184489
1787226795.094776, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345860932859192
1787226795.095084, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345860933174393
1787226795.095396, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345860933475290
1787226795.098081, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345860936172434
1787226795.099263, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345860937338181
1787226795.763783, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345861601974022
1787226795.912220, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345861750303757
1787226795.912815, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345861750894463
1787226795.912895, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345861750956063
1787226795.913352, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345861751456657
1787226795.913701, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345861751765426
1787226795.913871, Self-RAG Decomposed-Shared, End stage, run, start, 9345861751950338
1787226795.914409, Self-RAG Decomposed-Shared, End stage, run, end, 9345861752488788
1787226795.915283, Self-RAG Decomposed-Shared, pipeline - val, run, end, 216032573918275433749325299865540093679, 1787226791.178036, 1, 96, 9345861753361350
1787226795.915688, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345861753768968
1787226796.398703, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345862236811518
1787226796.547276, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345862385359830
1787226796.547859, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345862385937560
1787226796.548110, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345862386196761
1787226796.548589, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345862386667082
1787226796.548903, Self-RAG Decomposed-Shared, End stage, run, start, 9345862386987531
1787226796.549481, Self-RAG Decomposed-Shared, End stage, run, end, 9345862387552029
1787226796.549702, Self-RAG Decomposed-Shared, pipeline - val, run, end, 216823951557563380636156158656520132920, 1787226791.186316, 1, 97, 9345862387777373
1787226797.598376, Self-RAG Decomposed-Shared, pipeline - val, run, start, 204377580204926083462515531209233612328, 1787226797.598025, 1, 98, 9345863436465199
1787226797.598847, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345863436923280
1787226797.599399, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345863437472482
1787226797.599715, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345863437789443
1787226797.619578, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345863457658670
1787226797.620132, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345863458222352
1787226797.621261, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345863459345971
1787226797.621379, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345863459454147
1787226797.624281, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345863462363884
1787226798.004915, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345863843130147
1787226798.177025, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345864015132593
1787226798.178061, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345864016140772
1787226798.178669, Self-RAG Decomposed-Shared, Grade router, run, start, 9345864016779030
1787226798.179995, Self-RAG Decomposed-Shared, Grade router, run, end, 9345864018103914
1787226798.180593, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345864018666811
1787226798.180892, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345864018954380
1787226798.181069, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345864019148157
1787226798.183757, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345864021834725
1787226798.486512, Self-RAG Decomposed-Shared, pipeline - val, run, start, 180225024618045422400964507207081894525, 1787226798.485909, 1, 99, 9345864324621733
1787226798.487032, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345864325121974
1787226798.487849, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345864325924329
1787226798.488240, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345864326315658
1787226798.528493, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345864366633970
1787226798.529446, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345864367558404
1787226798.530540, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345864368610519
1787226798.530680, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345864368760552
1787226798.592841, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345864430934432
1787226798.638535, Self-RAG Decomposed-Shared, pipeline - val, run, start, 133319656643018404406196827482640980130, 1787226798.638179, 1, 100, 9345864476629127
1787226798.639503, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345864477585146
1787226798.640034, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345864478106396
1787226798.640183, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345864478262620
1787226798.669030, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345864507119314
1787226798.669645, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345864507759076
1787226798.671358, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345864509442153
1787226798.780873, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345864618959485
1787226798.781048, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345864619121069
1787226798.781860, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345864619934256
1787226798.782533, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345864620625922
1787226798.784366, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345864622452583
1787226798.784623, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345864622697528
1787226799.272788, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345865110877934
1787226799.434238, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345865272324204
1787226799.434325, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345865272402332
1787226799.435738, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345865273820896
1787226799.435838, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345865273901137
1787226799.438520, Self-RAG Decomposed-Shared, Grade router, run, start, 9345865276634297
1787226799.439605, Self-RAG Decomposed-Shared, Grade router, run, end, 9345865277688188
1787226799.439980, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345865278051501
1787226799.440286, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345865278349630
1787226799.440420, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345865278497806
1787226799.816345, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345865654437976
1787226799.960405, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345865798493058
1787226799.960580, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345865798652563
1787226799.960789, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345865798857459
1787226799.962300, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345865800383864
1787226799.963293, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345865801387611
1787226799.963989, Self-RAG Decomposed-Shared, End stage, run, start, 9345865802071517
1787226799.964627, Self-RAG Decomposed-Shared, End stage, run, end, 9345865802690271
1787226799.964823, Self-RAG Decomposed-Shared, pipeline - val, run, end, 204377580204926083462515531209233612328, 1787226797.598025, 1, 98, 9345865802899007
1787226800.392803, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345866230922515
1787226800.550406, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345866388491973
1787226800.550572, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345866388645894
1787226800.550760, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345866388828310
1787226800.551754, Self-RAG Decomposed-Shared, Grade router, run, start, 9345866389845513
1787226800.553616, Self-RAG Decomposed-Shared, Grade router, run, end, 9345866391698367
1787226800.555016, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345866393100003
1787226800.555360, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345866393422836
1787226801.031682, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345866869792934
1787226801.489703, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 11, 9345867327790546
1787226801.490759, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345867328837349
1787226801.490845, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345867328905717
1787226801.491545, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345867329632567
1787226801.492141, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345867330208841
1787226801.492244, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345867330318986
1787226801.493736, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345867331801966
1787226801.925767, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345867763862893
1787226802.177555, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9345868015638823
1787226802.177641, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345868015714375
1787226802.178675, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345868016748314
1787226802.178834, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345868016921978
1787226802.179501, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345868017571644
1787226802.657918, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345868496017077
1787226802.806244, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345868644326860
1787226802.806585, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345868644650349
1787226802.806624, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345868644684125
1787226802.806887, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345868644972574
1787226802.807126, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345868645188239
1787226802.807308, Self-RAG Decomposed-Shared, End stage, run, start, 9345868645386015
1787226802.808044, Self-RAG Decomposed-Shared, End stage, run, end, 9345868646126626
1787226802.809454, Self-RAG Decomposed-Shared, pipeline - val, run, end, 180225024618045422400964507207081894525, 1787226798.485909, 1, 99, 9345868647534022
1787226802.809926, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345868648012775
1787226803.229844, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345869068142147
1787226803.381983, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345869220069525
1787226803.383164, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345869221246873
1787226803.383609, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345869221692506
1787226803.384065, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345869222145707
1787226803.384850, Self-RAG Decomposed-Shared, End stage, run, start, 9345869222937198
1787226803.385364, Self-RAG Decomposed-Shared, End stage, run, end, 9345869223444479
1787226803.385706, Self-RAG Decomposed-Shared, pipeline - val, run, end, 133319656643018404406196827482640980130, 1787226798.638179, 1, 100, 9345869223815968
1787226803.655357, Self-RAG Decomposed-Shared, pipeline - val, run, start, 179429259956168951479619999510922758093, 1787226803.654476, 1, 101, 9345869493452142
1787226803.655697, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345869493772991
1787226803.656074, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345869494142288
1787226803.656204, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345869494279953
1787226803.675450, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345869513528042
1787226803.676003, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345869514119404
1787226803.677075, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345869515149599
1787226803.677442, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345869515516448
1787226803.680470, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345869518536425
1787226804.228248, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345870066344799
1787226804.391260, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345870229346114
1787226804.391734, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345870229798595
1787226804.392290, Self-RAG Decomposed-Shared, Grade router, run, start, 9345870230400053
1787226804.392738, Self-RAG Decomposed-Shared, Grade router, run, end, 9345870230805254
1787226804.393340, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345870231426184
1787226804.393711, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345870231773945
1787226804.393861, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345870231939481
1787226804.396933, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345870235013746
1787226804.952457, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345870790588351
1787226805.186551, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9345871024634564
1787226805.187177, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345871025255110
1787226805.187714, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345871025825480
1787226805.189509, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345871027591037
1787226805.189804, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345871027887182
1787226805.192928, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345871030996711
1787226805.745146, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345871583243050
1787226805.915734, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345871753817411
1787226805.916967, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345871755045479
1787226805.917800, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345871755889113
1787226805.918034, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345871756095594
1787226805.918640, Self-RAG Decomposed-Shared, End stage, run, start, 9345871756728812
1787226805.919450, Self-RAG Decomposed-Shared, End stage, run, end, 9345871757529198
1787226805.919682, Self-RAG Decomposed-Shared, pipeline - val, run, end, 179429259956168951479619999510922758093, 1787226803.654476, 1, 101, 9345871757765615
1787226806.392138, Self-RAG Decomposed-Shared, pipeline - val, run, start, 13670091484332763025955913419343265440, 1787226806.391844, 1, 102, 9345872230230037
1787226806.392512, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345872230587558
1787226806.392919, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345872230990839
1787226806.393214, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345872231289288
1787226806.413071, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345872251159011
1787226806.413603, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345872251693957
1787226806.414854, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345872252939240
1787226806.415147, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345872253221577
1787226806.418509, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345872256587187
1787226806.880960, Self-RAG Decomposed-Shared, pipeline - val, run, start, 195417587549369354770228857638964397275, 1787226806.880768, 1, 103, 9345872719058860
1787226806.881693, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345872719801342
1787226806.882350, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345872720423248
1787226806.882555, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345872720635217
1787226806.928446, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345872766580265
1787226806.930114, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345872768252734
1787226806.931818, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345872769903523
1787226806.948728, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345872786817413
1787226807.096015, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345872934100569
1787226807.096719, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345872934783467
1787226807.096756, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345872934816123
1787226807.097243, Self-RAG Decomposed-Shared, Grade router, run, start, 9345872935354253
1787226807.097745, Self-RAG Decomposed-Shared, Grade router, run, end, 9345872935819246
1787226807.098312, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345872936397360
1787226807.099267, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345872937342178
1787226807.099927, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345872938006804
1787226807.100113, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345872938188997
1787226807.311820, Self-RAG Decomposed-Shared, pipeline - val, run, start, 160332774616917453216056115166789192951, 1787226807.311316, 1, 104, 9345873149920664
1787226807.312614, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345873150719194
1787226807.313437, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345873151539101
1787226807.313783, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345873151875278
1787226807.350652, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345873188824587
1787226807.351862, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345873189997967
1787226807.354506, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345873192597574
1787226807.525197, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345873363354576
1787226807.680303, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345873518387451
1787226807.680398, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345873518474379
1787226807.680655, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345873518724172
1787226807.681980, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345873520060976
1787226807.681134, Self-RAG Decomposed-Shared, Grade router, run, start, 9345873519225517
1787226807.685018, Self-RAG Decomposed-Shared, Grade router, run, end, 9345873523102073
1787226807.685820, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345873523892283
1787226807.686145, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345873524208012
1787226808.214271, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345874052373016
1787226808.363617, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345874201700866
1787226808.363709, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345874201786898
1787226808.364720, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345874202801845
1787226808.364825, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345874202886549
1787226808.365412, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345874203498327
1787226808.366097, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345874204167097
1787226808.366756, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345874204828187
1787226808.881243, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345874719347374
1787226809.026597, Self-RAG Decomposed-Shared, pipeline - val, run, start, 147329697061350932480604781063623225927, 1787226809.026185, 1, 105, 9345874864691853
1787226809.027964, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345874866044961
1787226809.028560, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345874866632306
1787226809.028851, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345874866931587
1787226809.039237, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345874877309890
1787226809.039543, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345874877618515
1787226809.039699, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345874877766595
1787226809.041535, Self-RAG Decomposed-Shared, Grade router, run, start, 9345874879629017
1787226809.041916, Self-RAG Decomposed-Shared, Grade router, run, end, 9345874879984106
1787226809.042043, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345874880111690
1787226809.042593, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345874880661180
1787226809.071410, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345874909507825
1787226809.072459, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345874910544772
1787226809.073140, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345874911213782
1787226809.073287, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345874911365207
1787226809.496790, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345875334901117
1787226809.654974, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345875493056033
1787226809.655091, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345875493189378
1787226809.656572, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345875494653110
1787226809.656664, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345875494725206
1787226809.657118, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345875495192008
1787226809.657825, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345875495896922
1787226810.183414, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345876021534333
1787226810.337729, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345876175813350
1787226810.337867, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345876175940758
1787226810.338698, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345876176771977
1787226810.338770, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345876176831145
1787226810.339576, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345876177658379
1787226810.340973, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345876179048000
1787226810.341115, Self-RAG Decomposed-Shared, End stage, run, start, 9345876179185664
1787226810.341511, Self-RAG Decomposed-Shared, End stage, run, end, 9345876179577137
1787226810.341648, Self-RAG Decomposed-Shared, pipeline - val, run, end, 13670091484332763025955913419343265440, 1787226806.391844, 1, 102, 9345876179727682
1787226810.742264, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345876580423812
1787226810.895169, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345876733252152
1787226810.895509, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345876733624937
1787226810.896937, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345876735056861
1787226810.897204, Self-RAG Decomposed-Shared, Grade router, run, start, 9345876735306750
1787226810.898255, Self-RAG Decomposed-Shared, Grade router, run, end, 9345876736330113
1787226810.898651, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9345876736727154
1787226810.899376, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9345876737448180
1787226810.899568, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9345876737646757
1787226811.412374, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345877250475203
1787226811.642379, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 5, 9345877480466619
1787226811.642492, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345877480582156
1787226811.643304, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345877481380654
1787226811.643914, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345877482024928
1787226811.647077, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345877485161801
1787226812.072423, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345877910692340
1787226812.224580, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345878062663430
