1787477740.072422, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 9596805910759073
1787477890.245396, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596956083502895
1787477890.245993, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596956084055518
1787477890.246254, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 134999336943835305283222726132591615612, 1787477888.565879, 1, 26, 9596956084334718
1787477890.247149, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 227808663426291475658088257111783472656, 1787477890.247002, 1, 27, 9596956085225038
1787477890.247368, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596956085442862
1787477890.247762, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596956085825566
1787477890.247896, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596956085972542
1787477890.262735, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596956100813576
1787477890.263126, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596956101206344
1787477890.263622, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596956101694536
1787477890.263865, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596956101940024
1787477890.267164, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1217, 9596956105248631
1787477890.267229, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596956105290039
1787477890.837351, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596956675445492
1787477891.935695, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596957773782671
1787477891.937209, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596957775284302
1787477891.937585, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596957775668158
1787477891.937736, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596957775797726
1787477891.937888, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596957775963822
1787477891.938284, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596957776348222
1787477891.938536, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596957776612350
1787477891.940535, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 715, 9596957778611917
1787477891.940595, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596957778656237
1787477892.319012, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596958157106353
1787477892.609854, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 9596958447941686
1787477892.610189, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596958448255734
1787477892.610675, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596958448746965
1787477892.621956, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596958460032065
1787477892.622235, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596958460314145
1787477892.622711, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596958460786929
1787477892.622809, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596958460872001
1787477892.626957, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1999, 9596958465026751
1787477892.627000, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596958465060671
1787477893.552268, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596959390362505
1787477894.628118, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596960466204284
1787477894.628888, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596960466953196
1787477894.629177, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596960467261900
1787477894.629578, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596960467656796
1787477894.629736, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596960467822379
1787477894.630558, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596960468634603
1787477894.630672, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596960468747147
1787477894.633516, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 1141, 9596960471598794
1787477894.633583, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596960471643754
1787477895.170769, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596961008862116
1787477895.510931, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 9596961349031414
1787477895.512046, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596961350129126
1787477895.512765, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596961350849814
1787477895.535385, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596961373470477
1787477895.535731, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596961373810925
1787477895.536371, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596961374450621
1787477895.536464, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596961374538861
1787477895.540939, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1999, 9596961379022075
1787477895.540999, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596961379060987
1787477896.465754, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596962303848085
1787477897.490582, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596963328668443
1787477897.490933, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596963328998795
1787477897.491248, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596963329337898
1787477897.491417, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596963329478474
1787477897.491596, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596963329681674
1787477897.492290, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596963330370698
1787477897.492404, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 227808663426291475658088257111783472656, 1787477890.247002, 1, 27, 9596963330483466
1787477897.493490, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 193897150649544939161258974968468540412, 1787477897.493330, 1, 28, 9596963331564138
1787477897.493717, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596963331793530
1787477897.494239, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596963332313433
1787477897.494368, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596963332443945
1787477897.505943, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596963344025925
1787477897.506054, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596963344136261
1787477897.506705, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596963344783477
1787477897.507037, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596963345126405
1787477897.510017, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1161, 9596963348086692
1787477897.510052, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596963348112756
1787477898.053421, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596963891539739
1787477899.023499, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596964861586836
1787477899.024701, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596964862783780
1787477899.025344, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596964863432691
1787477899.025522, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596964863583523
1787477899.025657, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596964863741651
1787477899.026098, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596964864161491
1787477899.026258, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596964864341683
1787477899.028802, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 660, 9596964866873106
1787477899.028848, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596964866909010
1787477899.376904, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596965214994354
1787477899.657598, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 9596965495682778
1787477899.658106, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596965496186474
1787477899.658482, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596965496557018
1787477899.670976, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596965509057397
1787477899.671086, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596965509168469
1787477899.671754, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596965509834053
1787477899.672217, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596965510309269
1787477899.675441, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1445, 9596965513506260
1787477899.675467, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596965513527092
1787477900.346417, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596966184512619
1787477901.573899, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 26, 9596967412030374
1787477901.574376, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596967412442614
1787477901.574673, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596967412752118
1787477901.575078, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596967413151397
1787477901.575599, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596967413675157
1787477901.576035, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596967414110101
1787477901.576582, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 193897150649544939161258974968468540412, 1787477897.493330, 1, 28, 9596967414698181
1787477901.577582, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 210285346777727273362104946360855241973, 1787477901.577154, 1, 29, 9596967415660852
1787477901.577870, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596967415945972
1787477901.578459, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596967416531604
1787477901.578594, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596967416665284
1787477901.590042, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596967428110384
1787477901.590296, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596967428374672
1787477901.590916, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596967428994304
1787477901.591067, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596967429130800
1787477901.593803, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 991, 9596967431870127
1787477901.593839, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596967431899423
1787477902.070529, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596967908622991
1787477903.414894, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 29, 9596969252985758
1787477903.415543, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596969253619230
1787477903.415652, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596969253727182
1787477903.416205, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596969254279950
1787477903.416582, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596969254661790
1787477903.416863, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596969254925965
1787477903.417014, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 210285346777727273362104946360855241973, 1787477901.577154, 1, 29, 9596969255102941
1787477903.417937, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 321193378558946983244270929224108060380, 1787477903.417863, 1, 30, 9596969256021357
1787477903.418380, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596969256492365
1787477903.419111, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596969257173965
1787477903.419354, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596969257425965
1787477903.428334, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596969266409753
1787477903.428606, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596969266686105
1787477903.429094, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596969267168041
1787477903.429459, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596969267533433
1787477903.431576, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 834, 9596969269644344
1787477903.431613, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596969269673528
1787477903.836691, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596969674814738
1787477904.894517, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596970732605419
1787477904.895197, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596970733272395
1787477904.896245, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596970734340267
1787477904.896442, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596970734504347
1787477904.897027, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596970735116346
1787477904.897477, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596970735538970
1787477904.897929, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596970736018042
1787477904.900403, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 583, 9596970738467129
1787477904.900430, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596970738490377
1787477905.214756, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596971052843733
1787477905.704838, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9596971542924160
1787477905.705150, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596971543216192
1787477905.705407, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596971543484496
1787477905.717907, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596971555988347
1787477905.718101, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596971556179643
1787477905.718590, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596971556661659
1787477905.718918, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596971556990155
1787477905.721819, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1026, 9596971559886410
1787477905.721853, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596971559913034
1787477906.211048, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596972049139109
1787477907.247409, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596973085496918
1787477907.247794, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596973085859318
1787477907.248183, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596973086263670
1787477907.248343, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596973086404678
1787477907.248763, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596973086836102
1787477907.249171, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596973087234421
1787477907.249387, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596973087462741
1787477907.251535, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 666, 9596973089608357
1787477907.251584, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596973089644949
1787477907.597716, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596973435808629
1787477908.066411, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9596973904497064
1787477908.067512, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596973905593831
1787477908.068514, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596973906598663
1787477908.082310, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596973920392690
1787477908.082423, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596973920503602
1787477908.083389, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596973921465569
1787477908.083479, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596973921553009
1787477908.086358, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1026, 9596973924434464
1787477908.086411, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596973924472832
1787477908.576124, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596974414238155
1787477909.749760, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596975587848186
1787477909.750132, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596975588197258
1787477909.750364, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596975588436858
1787477909.750588, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596975588649417
1787477909.750733, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596975588807449
1787477909.751297, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596975589371689
1787477909.751748, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 321193378558946983244270929224108060380, 1787477903.417863, 1, 30, 9596975589836617
