1787216478.225523, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9335544064014098
1787217052.864342, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336118702412004
1787217052.864530, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336118702592373
1787217052.864914, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 286354858613881644515936369143780762211, 1787217050.636149, 1, 86, 9336118702990437
1787217057.371197, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 299380265683401549789526800743211854889, 1787217057.370448, 1, 87, 9336123209290365
1787217057.371722, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336123209793134
1787217057.372072, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336123210134670
1787217057.373660, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336123211746498
1787217057.383631, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336123221703671
1787217057.384179, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336123222296712
1787217057.384912, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336123222981482
1787217057.385015, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336123223085066
1787217057.388153, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336123226263857
1787217057.730847, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336123569115550
1787217057.904514, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336123742598993
1787217057.904824, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336123742888546
1787217057.905097, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336123743184786
1787217057.905378, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336123743446483
1787217057.905479, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336123743548627
1787217057.905980, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336123744048756
1787217057.906289, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336123744365429
1787217057.908248, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336123746312697
1787217058.227996, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336124066133781
1787217058.597131, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 9, 9336124435214650
1787217058.598110, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336124436185101
1787217058.598567, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336124436642830
1787217058.607867, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336124445944449
1787217058.608623, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336124446733539
1787217058.609401, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336124447471653
1787217058.609607, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336124447675333
1787217058.612499, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336124450563483
1787217058.855233, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 214613735780597500198649802108132582578, 1787217058.854544, 1, 88, 9336124693329746
1787217058.856305, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336124694374389
1787217058.857386, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336124695456871
1787217058.858029, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336124696101336
1787217058.880539, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336124718616089
1787217058.880876, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336124718963337
1787217058.881754, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336124719834203
1787217059.139457, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336124977573795
1787217059.288659, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336125126741026
1787217059.289314, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336125127390771
1787217059.289473, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336125127534164
1787217059.289853, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336125127937652
1787217059.290344, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336125128416805
1787217059.290550, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336125128619238
1787217059.290925, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336125128987671
1787217059.291501, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336125129571208
1787217059.291671, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336125129739816
1787217059.596131, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336125434250260
1787217059.753099, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336125591184372
1787217059.753376, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336125591438932
1787217059.753719, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336125591833749
1787217059.754199, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336125592266134
1787217059.754982, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336125593052136
1787217059.756350, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9336125594439339
1787217059.756797, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9336125594861420
1787217059.757129, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9336125595198716
1787217060.211401, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336126049629193
1787217060.977738, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 16, 9336126815825009
1787217060.977904, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9336126815978130
1787217060.978144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336126816213970
1787217060.979819, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336126817902406
1787217060.994722, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336126832797062
1787217060.994862, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336126832938006
1787217060.995827, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336126833901096
1787217060.996045, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336126834117145
1787217061.289617, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9336127127730174
1787217062.294867, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 24, 9336128132951095
1787217062.295305, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336128133419784
1787217062.296727, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9336128134829627
1787217062.298436, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9336128136522783
1787217062.299001, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9336128137068624
1787217062.299114, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9336128137182880
1787217062.349339, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 12154841996058912624857866053514686108, 1787217062.348458, 1, 89, 9336128187488428
1787217062.350399, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336128188468958
1787217062.350953, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336128189023455
1787217062.351748, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336128189828705
1787217062.384579, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336128222661351
1787217062.384691, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336128222769624
1787217062.395897, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336128233986752
1787217062.591736, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 27981618342998175524161949944013373591, 1787217062.591483, 1, 90, 9336128429832739
1787217062.592412, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336128430489493
1787217062.593013, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336128431075094
1787217062.593930, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336128432058776
1787217062.623276, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336128461363239
1787217062.624178, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336128462258889
1787217062.624938, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336128463022906
1787217063.097393, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336128935606975
1787217063.254983, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336129093065953
1787217063.255280, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9336129093362930
1787217063.256128, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336129094199875
1787217063.256265, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336129094326580
1787217063.256438, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336129094513972
1787217063.256701, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336129094770245
1787217063.257102, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336129095178421
1787217063.257628, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336129095701751
1787217063.257759, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 299380265683401549789526800743211854889, 1787217057.370448, 1, 87, 9336129095842567
1787217063.544171, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9336129382291949
1787217063.684590, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9336129522671994
1787217063.684670, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336129522744522
1787217063.685634, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9336129523712972
1787217063.686223, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9336129524302829
1787217063.686802, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9336129524883919
1787217063.686977, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336129525059327
1787217063.687955, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336129526036545
1787217063.688071, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 214613735780597500198649802108132582578, 1787217058.854544, 1, 88, 9336129526154897
1787217064.017180, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336129855336659
1787217064.157223, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336129995306512
1787217064.158430, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336129996512642
1787217064.158525, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336129996586866
1787217064.158798, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336129996874355
1787217064.159004, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336129997071667
1787217064.159121, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336129997200260
1787217064.160287, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336129998365350
1787217064.160505, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336129998579943
1787217064.160786, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336129998852103
1787217064.435693, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336130273804965
1787217064.589385, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336130427468175
1787217064.589479, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336130427559823
1787217064.590550, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336130428629713
1787217064.591296, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336130429374643
1787217064.591755, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336130429829524
1787217064.592813, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9336130430886806
1787217064.593174, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9336130431236183
1787217064.593315, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9336130431389271
1787217064.900338, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336130738453354
1787217065.729503, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 18, 9336131567589581
1787217065.729594, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9336131567666525
1787217065.730715, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336131568789824
1787217065.731671, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336131569780962
1787217065.746568, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336131584642034
1787217065.746850, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336131584926498
1787217065.747672, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336131585745508
1787217065.748048, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336131586121893
1787217066.023144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9336131861241939
1787217066.264885, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 9336132102968522
1787217066.264973, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336132103047818
1787217066.265791, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9336132103859148
1787217066.266309, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9336132104397005
1787217066.266890, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9336132104961407
1787217066.267061, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9336132105133167
1787217066.820969, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336132659068820
1787217066.966823, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336132804905693
1787217066.966990, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9336132805064654
1787217066.967739, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336132805806831
1787217066.968032, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336132806118976
1787217066.968298, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336132806367649
1787217066.969550, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336132807629779
1787217066.970311, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336132808383157
1787217066.970593, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336132808666981
1787217067.233912, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9336133072035003
1787217067.385317, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9336133223404656
1787217067.385480, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336133223550497
1787217067.386245, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9336133224318562
1787217067.386801, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9336133224912436
1787217067.397356, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9336133235442474
1787217067.397495, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336133235573466
1787217067.398269, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336133236346252
1787217067.398421, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 27981618342998175524161949944013373591, 1787217062.591483, 1, 90, 9336133236495628
1787217067.825417, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336133663521682
1787217068.644397, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 17, 9336134482508994
1787217068.644840, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336134482903971
1787217068.645443, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336134483539540
1787217068.658072, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336134496150367
1787217068.658484, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336134496562384
1787217068.659178, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336134497252850
1787217068.659305, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336134497386978
1787217068.662977, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336134501055562
1787217069.256822, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336135094922134
1787217069.414244, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336135252327497
1787217069.414863, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336135252940714
1787217069.415258, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336135253347643
1787217069.415525, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336135253593228
1787217069.415675, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336135253752972
1787217069.416208, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336135254282109
1787217069.416433, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 12154841996058912624857866053514686108, 1787217062.348458, 1, 89, 9336135254505886
1787217073.366176, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 12785897378851219809262225099342400697, 1787217073.365836, 1, 91, 9336139204267762
1787217073.366654, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336139204725043
1787217073.366994, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336139205056836
1787217073.368002, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336139206112182
1787217073.381660, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336139219739475
1787217073.381768, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336139219846228
1787217073.382835, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336139220911238
1787217073.383230, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336139221312791
1787217073.385637, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336139223709308
1787217073.718424, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336139556584265
1787217073.863589, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336139701675041
1787217073.864702, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336139702784100
1787217073.865000, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336139703090372
1787217073.865889, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336139703969974
1787217073.866067, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9336139704140023
1787217073.866432, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9336139704495175
1787217073.866562, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9336139704636408
1787217073.869159, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9336139707231197
1787217074.202492, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9336140040673436
1787217074.423953, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9336140262038217
1787217074.424266, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9336140262330794
1787217074.425054, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9336140263164987
1787217074.425989, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9336140264064877
1787217074.426219, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9336140264290238
1787217074.428501, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9336140266572755
1787217074.755221, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9336140593334051
1787217074.947400, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9336140785484049
1787217074.947669, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9336140785732625
1787217074.947996, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9336140786085714
1787217074.948284, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9336140786351907
1787217074.948369, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336140786442979
1787217074.948998, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336140787072868
1787217074.949067, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 12785897378851219809262225099342400697, 1787217073.365836, 1, 91, 9336140787133172
1787217075.836733, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 239107970783957333936577094508985805100, 1787217075.836441, 1, 92, 9336141674823086
1787217075.837222, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9336141675290543
1787217075.837543, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9336141675605440
1787217075.838100, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336141676185441
1787217075.852084, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336141690164671
1787217075.852191, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336141690269424
1787217075.853161, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336141691237010
1787217075.853719, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336141691799683
1787217075.855718, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336141693800471
1787217076.116533, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336141954654234
1787217076.280186, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336142118273739
1787217076.280483, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336142118547851
1787217076.281246, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336142119334557
1787217076.281533, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336142119600766
1787217076.281648, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336142119722878
1787217076.282154, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336142120221119
1787217076.282352, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336142120421199
1787217076.284490, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336142122555332
1787217076.533117, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336142371236012
1787217077.219969, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 17, 9336143058055734
1787217077.220274, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336143058339270
1787217077.220809, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336143058890359
1787217077.231305, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336143069380206
1787217077.231591, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336143069668271
1787217077.232140, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336143070210752
1787217077.232516, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336143070594881
1787217077.234631, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336143072695957
1787217077.524135, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336143362236902
1787217077.675483, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336143513569244
1787217077.675795, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336143513861325
1787217077.676194, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336143514272414
1787217077.676868, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336143514943039
1787217077.677253, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9336143515332336
1787217077.678295, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9336143516365922
1787217077.678445, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9336143516514515
1787217077.680479, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9336143518542951
1787217077.964929, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9336143803039277
1787217078.651806, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 15, 9336144489895704
1787217078.652161, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9336144490224728
1787217078.652862, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9336144490965354
1787217078.666033, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9336144504111895
1787217078.666499, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9336144504578792
1787217078.667236, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9336144505310249
1787217078.667374, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9336144505455481
1787217078.669502, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9336144507585150
1787217078.959460, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9336144797565328
1787217079.107221, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9336144945308527
1787217079.107555, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9336144945618432
1787217079.108172, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9336144946260849
1787217079.108421, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9336144946488162
1787217079.108573, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9336144946648018
1787217079.109033, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9336144947105123
