1787480995.151125, Self-RAG Decomposed, pipeline, prepare, start, 165340984973000
1787481922.654585, Self-RAG Decomposed, Hallucination router, run, start, 166268496682208
1787481922.654966, Self-RAG Decomposed, Hallucination router, run, end, 166268497060416
1787481922.655560, Self-RAG Decomposed, End stage, run, start, 166268497655166
1787481922.658078, Self-RAG Decomposed, End stage, run, end, 166268500172541
1787481922.658166, Self-RAG Decomposed, pipeline - val, run, end, 161061434171158779132616503083480335135, 1787481889.790921, 1, 26, 166268500260583
1787481922.658616, Self-RAG Decomposed, pipeline - val, run, start, 167814058428352584297120524926955833501, 1787481922.658554, 1, 27, 166268500714541
1787481922.659604, Self-RAG Decomposed, Question dataloader, run, start, 166268501704541
1787481922.675502, Self-RAG Decomposed, Question dataloader, run, end, 166268517596250
1787481922.675616, Self-RAG Decomposed, Document retriever, run, start, 166268517709750
1787481928.137470, Self-RAG Decomposed, Document retriever, run, end, 166273979599708
1787481928.138306, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166273980411750
1787481928.143543, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166273985637291
1787481928.144944, Self-RAG Decomposed, Grader LLM, run, start, 166273987463958
1787481928.317589, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1061, 166274159695708
1787481928.317670, Self-RAG Decomposed, Grader LLM, first_token, start, 166274159761041
1787481957.299763, Self-RAG Decomposed, Grader LLM, first_token, end, 166303142843708
1787481957.348747, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166303190848291
1787481957.350126, Self-RAG Decomposed, Grader LLM, run, end, 166303192214750
1787481957.350552, Self-RAG Decomposed, Grade router, run, start, 166303192643583
1787481957.351289, Self-RAG Decomposed, Grade router, run, end, 166303193375791
1787481957.352724, Self-RAG Decomposed, Answer generator formatter, run, start, 166303194812666
1787481957.357673, Self-RAG Decomposed, Answer generator formatter, run, end, 166303199761125
1787481957.358415, Self-RAG Decomposed, Generator LLM, run, start, 166303200506000
1787481957.571230, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1072, 166303413345250
1787481957.571346, Self-RAG Decomposed, Generator LLM, first_token, start, 166303413432500
1787481960.803832, Self-RAG Decomposed, Generator LLM, first_token, end, 166306646065958
1787481960.853653, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166306695752583
1787481960.854384, Self-RAG Decomposed, Generator LLM, run, end, 166306696472166
1787481960.854894, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166306696984125
1787481960.859803, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166306701891083
1787481960.860343, Self-RAG Decomposed, Hallucination LLM, run, start, 166306702430333
1787481961.014606, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1039, 166306856703791
1787481961.014669, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166306856753750
1787481963.981089, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166309823361000
1787481964.027476, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166309869575166
1787481964.027758, Self-RAG Decomposed, Hallucination LLM, run, end, 166309869844625
1787481964.028010, Self-RAG Decomposed, Hallucination router, run, start, 166309870099166
1787481964.029149, Self-RAG Decomposed, Hallucination router, run, end, 166309871236541
1787481964.030449, Self-RAG Decomposed, End stage, run, start, 166309872534750
1787481964.033532, Self-RAG Decomposed, End stage, run, end, 166309875617833
1787481964.033569, Self-RAG Decomposed, pipeline - val, run, end, 167814058428352584297120524926955833501, 1787481922.658554, 1, 27, 166309875654916
1787481964.033927, Self-RAG Decomposed, pipeline - val, run, start, 201405524364788235694097551795245968268, 1787481964.033869, 1, 28, 166309876016541
1787481964.034816, Self-RAG Decomposed, Question dataloader, run, start, 166309876913000
1787481964.057873, Self-RAG Decomposed, Question dataloader, run, end, 166309899959500
1787481964.057967, Self-RAG Decomposed, Document retriever, run, start, 166309900052458
1787481968.938169, Self-RAG Decomposed, Document retriever, run, end, 166314780272166
1787481968.939527, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166314781619666
1787481968.944578, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166314786664708
1787481968.945622, Self-RAG Decomposed, Grader LLM, run, start, 166314787706666
1787481969.094166, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 680, 166314936267416
1787481969.094246, Self-RAG Decomposed, Grader LLM, first_token, start, 166314936329083
1787481988.492063, Self-RAG Decomposed, Grader LLM, first_token, end, 166334334350291
1787481988.547008, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166334389101875
1787481988.547553, Self-RAG Decomposed, Grader LLM, run, end, 166334389635458
1787481988.547891, Self-RAG Decomposed, Grade router, run, start, 166334389975458
1787481988.548840, Self-RAG Decomposed, Grade router, run, end, 166334390925083
1787481988.549629, Self-RAG Decomposed, Answer generator formatter, run, start, 166334391711958
1787481988.552679, Self-RAG Decomposed, Answer generator formatter, run, end, 166334394761375
1787481988.553120, Self-RAG Decomposed, Generator LLM, run, start, 166334395565875
1787481988.692375, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 691, 166334534464291
1787481988.692430, Self-RAG Decomposed, Generator LLM, first_token, start, 166334534509250
1787481990.921321, Self-RAG Decomposed, Generator LLM, first_token, end, 166336763606458
1787481991.366740, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 21, 166337208838000
1787481991.367270, Self-RAG Decomposed, Generator LLM, run, end, 166337209353125
1787481991.367512, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166337209595791
1787481991.370362, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166337212443541
1787481991.370993, Self-RAG Decomposed, Hallucination LLM, run, start, 166337213075583
1787481991.476883, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 669, 166337318972541
1787481991.476937, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166337319016666
1787481993.455511, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166339297744250
1787481993.504060, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166339346152458
1787481993.504315, Self-RAG Decomposed, Hallucination LLM, run, end, 166339346396708
1787481993.504537, Self-RAG Decomposed, Hallucination router, run, start, 166339346624083
1787481993.505048, Self-RAG Decomposed, Hallucination router, run, end, 166339347129208
1787481993.505211, Self-RAG Decomposed, End stage, run, start, 166339347292083
1787481993.506638, Self-RAG Decomposed, End stage, run, end, 166339348720166
1787481993.506683, Self-RAG Decomposed, pipeline - val, run, end, 201405524364788235694097551795245968268, 1787481964.033869, 1, 28, 166339348763458
1787481993.506844, Self-RAG Decomposed, pipeline - val, run, start, 67687737911547038469114523766175302039, 1787481993.506791, 1, 29, 166339348931333
1787481993.507269, Self-RAG Decomposed, Question dataloader, run, start, 166339349356333
1787481993.518179, Self-RAG Decomposed, Question dataloader, run, end, 166339360258791
1787481993.518255, Self-RAG Decomposed, Document retriever, run, start, 166339360334208
1787481997.217886, Self-RAG Decomposed, Document retriever, run, end, 166343059977208
1787481997.218302, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166343060387375
1787481997.222598, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166343064678000
1787481997.223691, Self-RAG Decomposed, Grader LLM, run, start, 166343065773833
1787481997.341675, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 494, 166343183762958
1787481997.341727, Self-RAG Decomposed, Grader LLM, first_token, start, 166343183805958
1787482013.047931, Self-RAG Decomposed, Grader LLM, first_token, end, 166358890167166
1787482013.098977, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166358941067208
1787482013.099570, Self-RAG Decomposed, Grader LLM, run, end, 166358941647416
1787482013.100375, Self-RAG Decomposed, Grade router, run, start, 166358942454583
1787482013.101447, Self-RAG Decomposed, Grade router, run, end, 166358943526333
1787482013.102617, Self-RAG Decomposed, Answer generator formatter, run, start, 166358944694416
1787482013.104967, Self-RAG Decomposed, Answer generator formatter, run, end, 166358947044958
1787482013.105271, Self-RAG Decomposed, Generator LLM, run, start, 166358947660833
1787482013.197134, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 505, 166359039215000
1787482013.197174, Self-RAG Decomposed, Generator LLM, first_token, start, 166359039249291
1787482014.851475, Self-RAG Decomposed, Generator LLM, first_token, end, 166360693699875
1787482014.924951, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 3, 166360767045583
1787482014.925273, Self-RAG Decomposed, Generator LLM, run, end, 166360767355166
1787482014.925535, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166360767616833
1787482014.927824, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166360769904000
1787482014.928042, Self-RAG Decomposed, Hallucination LLM, run, start, 166360770121541
1787482015.026314, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 461, 166360868401208
1787482015.026376, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166360868451250
1787482016.564836, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166362407091375
1787482016.614594, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166362456686916
1787482016.614862, Self-RAG Decomposed, Hallucination LLM, run, end, 166362456940708
1787482016.615079, Self-RAG Decomposed, Hallucination router, run, start, 166362457157166
1787482016.615992, Self-RAG Decomposed, Hallucination router, run, end, 166362458069500
1787482016.616252, Self-RAG Decomposed, End stage, run, start, 166362458328625
1787482016.617629, Self-RAG Decomposed, End stage, run, end, 166362459706916
1787482016.617694, Self-RAG Decomposed, pipeline - val, run, end, 67687737911547038469114523766175302039, 1787481993.506791, 1, 29, 166362459772375
1787482016.618207, Self-RAG Decomposed, pipeline - val, run, start, 321711350288137577737011841136586951454, 1787482016.618036, 1, 30, 166362460293500
1787482016.619595, Self-RAG Decomposed, Question dataloader, run, start, 166362461683250
1787482016.633993, Self-RAG Decomposed, Question dataloader, run, end, 166362476070000
1787482016.634096, Self-RAG Decomposed, Document retriever, run, start, 166362476171916
1787482020.005816, Self-RAG Decomposed, Document retriever, run, end, 166365847924041
1787482020.005995, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166365848080916
1787482020.008807, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166365850885083
1787482020.009403, Self-RAG Decomposed, Grader LLM, run, start, 166365851479083
1787482020.175559, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 787, 166366017659041
1787482020.175667, Self-RAG Decomposed, Grader LLM, first_token, start, 166366017743333
1787482044.675588, Self-RAG Decomposed, Grader LLM, first_token, end, 166390517818416
1787482044.727852, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166390569935333
1787482044.728424, Self-RAG Decomposed, Grader LLM, run, end, 166390570496083
1787482044.729355, Self-RAG Decomposed, Grade router, run, start, 166390571426208
1787482044.730856, Self-RAG Decomposed, Grade router, run, end, 166390572929750
1787482044.731676, Self-RAG Decomposed, Answer generator formatter, run, start, 166390573748041
1787482044.734423, Self-RAG Decomposed, Answer generator formatter, run, end, 166390576495125
1787482044.735556, Self-RAG Decomposed, Generator LLM, run, start, 166390577631166
1787482044.890342, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 798, 166390732419625
1787482044.890397, Self-RAG Decomposed, Generator LLM, first_token, start, 166390732466750
1787482047.308474, Self-RAG Decomposed, Generator LLM, first_token, end, 166393150712708
1787482047.425117, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 5, 166393267209125
1787482047.425445, Self-RAG Decomposed, Generator LLM, run, end, 166393267518291
1787482047.426036, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166393268115625
1787482047.429500, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166393271574500
1787482047.429897, Self-RAG Decomposed, Hallucination LLM, run, start, 166393271975000
1787482047.567003, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 770, 166393409083416
1787482047.567066, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166393409135625
1787482049.871148, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166395713361375
1787482049.919985, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166395762075750
1787482049.920261, Self-RAG Decomposed, Hallucination LLM, run, end, 166395762332375
1787482049.920495, Self-RAG Decomposed, Hallucination router, run, start, 166395762567625
1787482049.921168, Self-RAG Decomposed, Hallucination router, run, end, 166395763240583
1787482049.921321, Self-RAG Decomposed, End stage, run, start, 166395763391958
1787482049.926066, Self-RAG Decomposed, End stage, run, end, 166395768137166
1787482049.926148, Self-RAG Decomposed, pipeline - val, run, end, 321711350288137577737011841136586951454, 1787482016.618036, 1, 30, 166395768219083
