1787489856.905364, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 174202707299208
1787490106.194138, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174452002136041
1787490106.195606, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174452003599041
1787490106.195770, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 173318115916623513552477879744508318438, 1787490088.665676, 1, 28, 174452003767166
1787490106.196141, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 196886483367847141926278184125016298016, 1787490106.196054, 1, 29, 174452004142416
1787490106.196405, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174452004397625
1787490106.197718, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174452005710625
1787490106.197843, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174452005834375
1787490106.284950, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174452092974958
1787490106.285282, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174452093277708
1787490106.285655, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174452093645666
1787490106.285794, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174452093787333
1787490106.289972, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 991, 174452097963875
1787490106.290017, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174452098004041
1787490108.996817, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174454804818916
1787490109.558933, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 174455366937125
1787490109.559116, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174455367098958
1787490109.559279, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174455367266625
1787490109.559461, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174455367443583
1787490109.559612, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174455367594708
1787490109.560532, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174455368515500
1787490109.560646, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 196886483367847141926278184125016298016, 1787490106.196054, 1, 29, 174455368629166
1787490109.560892, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 323922246708701037710209138453718418476, 1787490109.560823, 1, 30, 174455368875125
1787490109.561451, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174455369434791
1787490109.562105, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174455370087458
1787490109.562242, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174455370223791
1787490109.669762, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174455477757958
1787490109.669864, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174455477844416
1787490109.670158, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174455478140000
1787490109.670216, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174455478195125
1787490109.672321, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 834, 174455480302041
1787490109.672351, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174455480328500
1787490112.040290, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174457848284041
1787490112.699982, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 31, 174458507974833
1787490112.700185, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174458508158250
1787490112.700236, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174458508211541
1787490112.700602, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174458508574625
1787490112.700774, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174458508746708
1787490112.701253, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174458509225083
1787490112.701302, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174458509277458
1787490112.702861, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 583, 174458510834875
1787490112.702896, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174458510865791
1787490114.476086, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174460284101375
1787490114.689485, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 174460497471166
1787490114.689765, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174460497741083
1787490114.689969, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174460497943916
1787490115.048563, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174460856540166
1787490115.048713, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174460856680750
1787490115.049716, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174460857682458
1787490115.049823, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174460857793375
1787490115.053571, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1011, 174460861537708
1787490115.053606, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174460861568875
1787490117.843883, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174463652001000
1787490118.499169, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 31, 174464307155750
1787490118.499568, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174464307525500
1787490118.499876, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174464307844541
1787490118.500412, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174464308371041
1787490118.500666, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174464308623541
1787490118.502411, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174464310368208
1787490118.502556, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174464310521833
1787490118.505898, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 682, 174464313855708
1787490118.505941, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174464313894833
1787490120.510160, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174466318131375
1787490120.721033, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 174466529005750
1787490120.721265, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174466529217500
1787490120.721529, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174466529494500
1787490121.113419, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174466921378083
1787490121.113557, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174466921510666
1787490121.113888, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174466921836833
1787490121.114006, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174466921953166
1787490121.116166, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1011, 174466924113125
1787490121.116194, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174466924139750
1787490123.894878, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174469702840458
1787490124.542564, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 31, 174470350533666
1787490124.542857, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174470350797791
1787490124.543062, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174470351007416
1787490124.543281, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174470351221416
1787490124.543540, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174470351480208
1787490124.545168, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174470353109208
1787490124.545257, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 323922246708701037710209138453718418476, 1787490109.560823, 1, 30, 174470353197791
