1787490230.719525, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 174576527315291
1787490714.946364, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175060752633375
1787490714.946603, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175060752875875
1787490715.254189, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175061060464125
1787490715.254358, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175061060624541
1787490715.254747, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175061061012958
1787490715.254878, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175061061143416
1787490715.257834, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1326, 175061064097708
1787490715.257860, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175061064121583
1787490721.814656, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175067620951333
1787490722.911780, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175068718034875
1787490722.911951, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175068718192750
1787490722.912093, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175068718344625
1787490722.912384, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175068718626875
1787490722.912564, Self-RAG Monolith (multi-hop), End stage, run, start, 175068718814333
1787490722.914200, Self-RAG Monolith (multi-hop), End stage, run, end, 175068720443250
1787490722.914245, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 80515198012583669561722295537011911852, 1787490693.243908, 1, 24, 175068720485916
1787490722.914510, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 226949827999975857512651269882473330261, 1787490722.914374, 1, 25, 175068720761208
1787490722.914636, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175068720876875
1787490722.915737, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175068721978958
1787490722.915826, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175068722069375
1787490723.176866, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175068983120375
1787490723.176986, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175068983226875
1787490723.177413, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175068983654791
1787490723.177496, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175068983736541
1787490723.180902, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 810, 175068987144541
1787490723.180931, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175068987169833
1787490727.325697, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175073131948416
1787490728.640314, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 37, 175074446582375
1787490728.640645, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175074446875541
1787490728.640871, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175074447105500
1787490728.641111, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175074447339583
1787490728.641319, Self-RAG Monolith (multi-hop), End stage, run, start, 175074447553416
1787490728.642810, Self-RAG Monolith (multi-hop), End stage, run, end, 175074449040291
1787490728.642935, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 226949827999975857512651269882473330261, 1787490722.914374, 1, 25, 175074449162750
1787490728.643252, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 48078935372094157939847656794593323110, 1787490728.643179, 1, 26, 175074449482458
1787490728.643444, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175074449672375
1787490728.644491, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175074450720333
1787490728.644688, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175074450917500
1787490728.926344, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175074732579916
1787490728.926484, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175074732711333
1787490728.926732, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175074732959000
1787490728.926826, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175074733051708
1787490728.929144, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 724, 175074735368625
1787490728.929168, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175074735390833
1787490732.619749, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175078425984458
1787490733.898140, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 175079704395250
1787490733.898430, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175079704646958
1787490733.898656, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175079704876083
1787490733.898893, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175079705107416
1787490733.899093, Self-RAG Monolith (multi-hop), End stage, run, start, 175079705308166
1787490733.900073, Self-RAG Monolith (multi-hop), End stage, run, end, 175079706287750
1787490733.900200, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 48078935372094157939847656794593323110, 1787490728.643179, 1, 26, 175079706414000
1787490733.900501, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 174481456628181001068693497405054298591, 1787490733.900423, 1, 27, 175079706715333
1787490733.900685, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175079706898666
1787490733.901272, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175079707485666
1787490733.901423, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175079707636416
1787490734.034882, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175079841110916
1787490734.034995, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175079841207416
1787490734.035332, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175079841544208
1787490734.035398, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175079841607750
1787490734.038100, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1217, 175079844310416
1787490734.038128, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175079844335375
1787490739.972177, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175085778390791
1787490740.972768, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 175086778999625
1787490740.973134, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175086779329958
1787490740.973397, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175086779597875
1787490740.973845, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175086780039791
1787490740.973948, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175086780143625
1787490740.975427, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175086781621583
1787490740.975691, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175086781889375
1787490740.978589, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 715, 175086784785041
1787490740.978639, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175086784830125
1787490744.692550, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175090498753250
1787490744.966355, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 175090772546000
1787490744.966501, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175090772681333
1787490744.966570, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175090772747666
1787490745.216422, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175091022614833
1787490745.216528, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175091022709125
1787490745.216836, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175091023018125
1787490745.216938, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175091023115625
1787490745.222035, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1818, 175091028215833
1787490745.222066, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175091028242333
1787490754.067912, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175099874231208
1787490755.185880, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175100992058541
1787490755.186297, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175100992451833
1787490755.186649, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175100992808041
1787490755.187206, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175100993362000
1787490755.187541, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175100993703083
1787490755.189291, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175100995447583
1787490755.189434, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175100995591791
1787490755.195746, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1026, 175101001901083
1787490755.195789, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175101001939583
1787490760.423328, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175106229489166
1787490760.708673, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 175106514841333
1787490760.708905, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175106515045958
1787490760.709193, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175106515337666
1787490761.153513, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175106959658333
1787490761.153694, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175106959829625
1787490761.153981, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175106960117916
1787490761.154068, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175106960201208
1787490761.157714, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1818, 175106963848708
1787490761.157744, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175106963875125
1787490770.009886, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175115816121708
1787490771.127182, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175116933336666
1787490771.127757, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175116933867791
1787490771.128131, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175116934243916
1787490771.128703, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175116934813500
1787490771.128989, Self-RAG Monolith (multi-hop), End stage, run, start, 175116935106166
1787490771.131763, Self-RAG Monolith (multi-hop), End stage, run, end, 175116937871041
1787490771.131877, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 174481456628181001068693497405054298591, 1787490733.900423, 1, 27, 175116937984958
1787490771.132266, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 111404346746494588925150411283456060084, 1787490771.132155, 1, 28, 175116938381791
1787490771.132578, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175116938685625
1787490771.134551, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175116940658791
1787490771.134753, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175116940860291
1787490771.451300, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175117257419375
1787490771.451434, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175117257539083
1787490771.452085, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175117258190291
1787490771.452222, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175117258330041
1787490771.458075, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1161, 175117264180708
1787490771.458108, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175117264210625
1787490777.261242, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175123067349375
1787490778.434973, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 175124241094000
1787490778.435259, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175124241348583
1787490778.435497, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175124241591541
1787490778.435770, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175124241858916
1787490778.435957, Self-RAG Monolith (multi-hop), End stage, run, start, 175124242047291
1787490778.437494, Self-RAG Monolith (multi-hop), End stage, run, end, 175124243583833
1787490778.437637, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 111404346746494588925150411283456060084, 1787490771.132155, 1, 28, 175124243725416
1787490778.437968, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 151028188095139352691734548866931896230, 1787490778.437870, 1, 29, 175124244057083
1787490778.438159, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175124244247583
1787490778.438856, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175124244944333
1787490778.439012, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175124245101291
1787490778.642045, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175124448144666
1787490778.642204, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175124448289291
1787490778.642575, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175124448661125
1787490778.642713, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175124448799875
1787490778.645683, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 991, 175124451766541
1787490778.645711, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175124451792750
1787490783.538631, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175129344827458
1787490784.861870, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 175130667971875
1787490784.862376, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175130668447666
1787490784.862665, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175130668734250
1787490784.863157, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175130669224333
1787490784.863447, Self-RAG Monolith (multi-hop), End stage, run, start, 175130669520666
1787490784.865114, Self-RAG Monolith (multi-hop), End stage, run, end, 175130671185875
1787490784.865247, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 151028188095139352691734548866931896230, 1787490778.437870, 1, 29, 175130671315125
1787490784.865651, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 71239230663030871581475377155986853489, 1787490784.865561, 1, 30, 175130671730416
1787490784.866991, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175130673060000
1787490784.869355, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175130675423791
1787490784.869526, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175130675594208
1787490785.166568, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175130972645083
1787490785.166669, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175130972733958
1787490785.167267, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175130973334500
1787490785.167355, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175130973422833
1787490785.171063, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 834, 175130977129875
1787490785.171093, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175130977156125
1787490789.466271, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175135272349458
1787490790.562520, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175136368613500
1787490790.562888, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175136368943500
1787490790.563037, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175136369091666
1787490790.563427, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175136369485250
1787490790.563743, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175136369803250
1787490790.564467, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175136370521125
1787490790.564693, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175136370746750
1787490790.567824, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 583, 175136373880083
1787490790.567886, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175136373936916
1787490793.676477, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175139482535958
1787490794.244918, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 175140050985000
1787490794.245693, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175140051741833
1787490794.245936, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175140051998125
1787490794.428845, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175140234895125
1787490794.429005, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175140235045791
1787490794.429293, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175140235333250
1787490794.429424, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175140235463625
1787490794.431934, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1006, 175140237972250
1787490794.431959, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175140237995458
1787490799.465759, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175145271898791
1787490800.473760, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 175146279815458
1787490800.474284, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175146280311500
1787490800.474615, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175146280644416
1787490800.475270, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175146281296375
1787490800.475524, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175146281558750
1787490800.479097, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175146285121833
1787490800.479182, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175146285217208
1787490800.485376, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 679, 175146291400208
1787490800.485422, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175146291443250
1787490804.054250, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175149860281166
1787490804.624622, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 175150430673666
1787490804.624974, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175150430991750
1787490804.625314, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175150431333916
1787490804.968464, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175150774485083
1787490804.968572, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175150774581583
1787490804.968882, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175150774893833
1787490804.969011, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175150775019541
1787490804.971145, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1006, 175150777153833
1787490804.971168, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175150777174916
1787490810.105937, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175155912094250
1787490811.114781, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 175156920813333
1787490811.115308, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175156921304458
1787490811.115604, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175156921599000
1787490811.117490, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175156923484000
1787490811.117874, Self-RAG Monolith (multi-hop), End stage, run, start, 175156923873208
1787490811.120456, Self-RAG Monolith (multi-hop), End stage, run, end, 175156926450458
1787490811.120518, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 71239230663030871581475377155986853489, 1787490784.865561, 1, 30, 175156926510458
